['user_id', 'source', 'Товары для животных']
['02d90d34aa', 'other', 'Товары для животных']
['1d174a41a8', 'context', 'Товары для животных']
['75f5d0d207', 'context', 'Товары для животных']
['e992cb1fc7', 'other', 'Товары для животных']
['20de5fe407', 'context', 'Товары для животных']
['019d3a0a03', 'other', 'Товары для животных']
['b23d63fafa', 'other', 'Товары для животных']
['b38932bf38', 'other', 'Товары для животных']
['1035729344', 'other', 'Товары для животных']
['231bac1fca', 'other', 'Товары для животных']
['2f45092650', 'other', 'Товары для животных']
['61fc9f74de', 'other', 'Товары для животных']
['c438a203ed', 'context', 'Товары для животных']
['e1738778ac', 'other', 'Товары для животных']
['901b681a19', 'other', 'Товары для животных']
['0506ed808c', 'other', 'Товары для животных']
['70a3a8f1c0', 'other', 'Товары для животных']
['657e2d9e43', 'context', 'Товары для животных']
['2518ee608a', 'other', 'Товары для животных']
['b602da8f4f', 'other', 'Товары для животных']
['d01030d1b8', 'context', 'Товары для животных']
['1460f00675', 'other', 'Товары для животных']
['02e9d12fa3', 'context', 'Товары для животных']
['c8eb6dcf2f', 'other', 'Товары для животных']
['1f6a93cfd0', 'other', 'Товары для животных']
['779cec4e6f', 'context', 'Товары для животных']
['5c02b413ca', 'other', 'Товары для животных']
['bd0bfb6081', 'other', 'Товары для животных']
['7cae20cdba', 'context', 'Товары для животных']
['964f77abb9', 'other', 'Товары для животных']
['ce09a96893', 'other', 'Товары для животных']
['824d7dc1da', 'other', 'Товары для животных']
['7acbdd5863', 'other', 'Товары для животных']
['14375d7acf', 'other', 'Товары для животных']
['183f8294db', 'context', 'Товары для животных']
['75fa561c87', 'context', 'Товары для животных']
['735284e60a', 'other', 'Товары для животных']
['ebbf18454c', 'other', 'Товары для животных']
['f0786e4328', 'context', 'Товары для животных']
['98d1b06887', 'other', 'Товары для животных']
['f65310cc74', 'other', 'Товары для животных']
['33998afd1c', 'other', 'Товары для животных']
['ffba436cd9', 'other', 'Товары для животных']
['ea0d8049e3', 'context', 'Товары для животных']
['5e6cfdbc1c', 'other', 'Товары для животных']
['73cbbc4961', 'other', 'Товары для животных']
['d3ff27f68f', 'other', 'Товары для животных']
['08b19ca06d', 'other', 'Товары для животных']
['44e0dc31ce', 'context', 'Товары для животных']
['176742fa25', 'email', 'Товары для животных']
['a4efe5d448', 'context', 'Товары для животных']
['4d3c6aadf5', 'other', 'Товары для животных']
['dfa1420acf', 'context', 'Товары для животных']
['a39b67bf03', 'context', 'Товары для животных']
['4454d85843', 'other', 'Товары для животных']
['9112bccd2d', 'other', 'Товары для животных']
['de83486cc6', 'other', 'Товары для животных']
['51b17d710d', 'email', 'Товары для животных']
['74b631217b', 'context', 'Товары для животных']
['2081cf7480', 'context', 'Товары для животных']
['fc8192c9c8', 'other', 'Товары для животных']
['14c31e0c1e', 'context', 'Товары для животных']
['449505c9d8', 'other', 'Товары для животных']
['94476a8369', 'other', 'Товары для животных']
['a43dd86c56', 'other', 'Товары для животных']
['1e2c265bc4', 'other', 'Товары для животных']
['869c1c29b9', 'other', 'Товары для животных']
['dba645a04f', 'other', 'Товары для животных']
['4f2bd5f70d', 'other', 'Товары для животных']
['48569e217e', 'other', 'Товары для животных']
['5b1e50821f', 'email', 'Товары для животных']
['5abab820de', 'other', 'Товары для животных']
['77f36555ba', 'other', 'Товары для животных']
['283f97cfcd', 'other', 'Товары для животных']
['3ca720c01e', 'other', 'Товары для животных']
['e2e42f795f', 'other', 'Товары для животных']
['cff62d9d8e', 'other', 'Товары для животных']
['5a6a6d309d', 'email', 'Товары для животных']
['ae475d4bb1', 'email', 'Товары для животных']
['499a53c9a8', 'other', 'Товары для животных']
['e9fb6de839', 'other', 'Товары для животных']
['f6f7df5f4d', 'other', 'Товары для животных']
['e415de2b18', 'other', 'Товары для животных']
['ab426cced0', 'other', 'Товары для животных']
['12129d2d13', 'other', 'Товары для животных']
['e64b03a160', 'other', 'Товары для животных']
['1759a9325d', 'other', 'Товары для животных']
